MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/05/28 13:20:00.683),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
0,NewMedia0,40506,272.82129,1.30442E+11,0.48496,0.86151,272.46582,0.35547,1025,1,0.4691,0.94197,1,0.60312,0.44537,0, ,0,,0.30879,0.56326,29.91433,1.12908,1,0.56218,0.55843,31.12977,1.11645,1,0,0,20,5.89054,1,6.2844,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,48.76338,272.73071,0
0,NewMedia0,40600,273.4502,1.30449E+11,0.4764,0.89273,272.82715,0.62305,1026,1,0.47108,0.79181,1,0.60312,0.44537,0, ,0,,0.29125,0.56366,30.05724,1.10382,1,0.54359,0.55343,30.99837,1.11645,1,0,0,19,5.95058,1,6.3034,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,37.50988,244.01372,0
0,NewMedia0,40643,273.73828,1.30452E+11,0.48136,0.70057,273.47754,0.26074,1027,1,0.5058,0.82115,1,0.60312,0.44537,0, ,0,,0.28891,0.56548,29.54314,1.10382,1,0.54119,0.55416,30.4502,1.10382,1,0,0,19,5.80075,1,6.28613,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,207.75116,87.37267,0
0,NewMedia0,40679,273.97949,1.30454E+11,0.48331,0.79024,273.74512,0.23438,1028,1,0.47495,0.822,1,0.60312,0.44537,0, ,0,,0.28857,0.56645,28.68579,1.16675,1,0.54081,0.55519,29.91974,1.15412,1,0,0,18,5.62339,1,6.15859,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,96.91592,272.21399,0
0,NewMedia0,40735,274.35449,1.30458E+11,0.4887,0.81747,273.98633,0.36816,1029,1,0.46882,0.85099,1,0.60312,0.44537,0, ,0,,0.29381,0.56288,28.86533,1.10382,1,0.54643,0.55431,30.59881,1.10382,1,0,0,18,5.73975,1,6.1723,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,31.17619,289.38693,0
0,NewMedia0,40802,274.80273,1.30462E+11,0.49476,0.83901,274.36133,0.44141,1030,1,0.48466,0.88631,1,0.60312,0.44537,0, ,0,,0.29567,0.56542,28.66321,1.10382,1,0.54812,0.55733,30.18143,1.10382,1,0,0,18,5.68019,1,6.04397,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,26.01064,296.57214,0
0,NewMedia0,40847,275.10547,1.30465E+11,0.46771,1.03923,275.0127,0.09277,1031,1,0.48149,0.93387,1,0.60312,0.44537,0, ,0,,0.29627,0.56531,28.79829,1.11645,1,0.54883,0.55767,29.59822,1.12908,1,0,0,19,5.78633,1,6.12252,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,222.38718,256.49451,0
0,NewMedia0,40879,275.31934,1.30467E+11,0.51603,0.85293,275.13184,0.1875,1032,1,0.51047,0.80084,1,0.60312,0.44537,0, ,0,,0.29308,0.5647,29.82351,1.20441,1,0.54562,0.55541,31.33587,1.19179,1,0,0,19,5.91131,1,6.35877,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,221.56297,65.24573,0
0,NewMedia0,40904,275.48633,1.30469E+11,0.49857,0.83484,275.32617,0.16016,1033,1,0.45125,1.1632,1,0.60312,0.44537,0, ,0,,0.29256,0.56387,26.94928,1.1417,1,0.54542,0.55627,26.68522,1.12908,1,0,0,19,5.96249,1,5.9321,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,38.80093,149.76653,0
0,NewMedia0,40950,275.79492,1.30472E+11,0.45184,1.00575,275.71484,0.08008,1034,1,0.45963,0.90867,1,0.60312,0.44537,0, ,0,,0.2958,0.56092,28.29025,1.15433,1,0.5491,0.55394,28.27119,1.15433,1,0,0,20,5.7591,1,6.17993,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,205.23341,244.07664,0
0,NewMedia0,40964,275.88867,1.30473E+11,0.47946,0.80996,275.80176,0.08691,1035,1,0.46676,0.71969,1,0.60312,0.44537,0, ,0,,0.29919,0.55957,29.17167,1.14149,1,0.5525,0.55323,30.01046,1.15412,1,0,0,20,5.8744,1,6.23996,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,218.00148,75.92114,0
0,NewMedia0,40993,276.08301,1.30475E+11,0.48848,0.73472,275.89551,0.1875,1036,1,0.48565,0.85907,1,0.60312,0.44537,0, ,0,,0.30337,0.56086,29.76502,1.17927,1,0.55601,0.5548,31.00546,1.17927,1,0,0,20,5.9098,1,6.2333,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,83.08421,77.96885,0
0,NewMedia0,41054,276.49121,1.30479E+11,0.48193,0.85152,276.10938,0.38184,1037,1,0.47817,0.82463,1,0.60312,0.44537,0, ,0,,0.31094,0.55652,29.33855,1.15433,1,0.56395,0.55307,30.53856,1.15433,1,0,0,20,5.81308,1,6.17783,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,126.76932,264.30667,0
0,NewMedia0,41074,276.625,1.3048E+11,0.48361,0.81076,276.49805,0.12695,1038,1,0.48046,0.75112,1,0.60312,0.44537,0, ,0,,0.31252,0.55529,29.0138,1.15402,1,0.56557,0.55224,30.52655,1.15402,1,0,0,19,5.77452,1,6.15517,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,44.13877,85.80919,0
0,NewMedia0,41095,276.7666,1.30482E+11,0.50299,0.77532,276.63184,0.13477,1039,1,0.57309,0.72395,1,0.60312,0.44537,0, ,0,,0.31668,0.55168,28.83812,1.12897,1,0.56951,0.54973,30.25878,1.12897,1,0,0,19,5.7632,1,6.13954,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,53.38122,45.80878,0
0,NewMedia0,41181,277.34277,1.30488E+11,0.57475,0.71969,276.79297,0.5498,1040,1,0.57812,0.65355,1,0.60312,0.44537,0, ,0,,0.31195,0.55114,28.90363,1.12908,1,0.56467,0.54757,30.8301,1.1417,1,0,0,19,5.81056,1,6.16442,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,150.30887,23.56023,0
0,NewMedia0,41239,277.73047,1.30492E+11,0.55626,0.69965,277.34961,0.38086,1041,1,0.57405,0.6852,1,0.60312,0.44537,0, ,0,,0.31594,0.55348,28.23739,1.10383,1,0.56882,0.55081,29.22787,1.11645,1,0,0,19,5.5699,1,5.85614,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,41.5781,148.63133,0
0,NewMedia0,41267,277.91797,1.30493E+11,0.55174,0.70648,277.7373,0.18066,1042,1,0.47314,0.70999,1,0.60312,0.44537,0, ,0,,0.31511,0.55303,27.15978,1.17937,1,0.56809,0.55097,28.774,1.17937,1,0,0,18,5.36949,1,5.84662,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,11.38969,220.36382,0
0,NewMedia0,41301,278.14551,1.30496E+11,0.45992,0.68533,277.92578,0.21973,1043,1,0.43524,0.6711,1,0.60312,0.44537,0, ,0,,0.31142,0.55325,27.19469,1.16664,1,0.56421,0.55017,28.50667,1.17927,1,0,0,18,5.408,1,5.81064,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,177.76807,172.61746,0
0,NewMedia0,41324,278.2998,1.30497E+11,0.42222,0.69113,278.15234,0.14746,1044,1,0.43208,0.90413,1,0.60312,0.44537,0, ,0,,0.31148,0.55192,23.87468,1.15433,1,0.56408,0.54964,24.23184,1.15433,1,0,0,18,5.37291,1,5.49949,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,72.65457,184.946,0
0,NewMedia0,41371,278.61426,1.305E+11,0.49448,0.775,278.50781,0.10645,1045,1,0.48317,0.7315,1,0.60312,0.44537,0, ,0,,0.31086,0.55465,27.62714,1.14412,1,0.56375,0.55131,28.30221,1.12897,1,0,0,19,5.55389,1,5.88901,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,165.6902,326.86041,0
0,NewMedia0,41388,278.72852,1.30502E+11,0.50513,0.75795,278.62109,0.10742,1046,1,0.48569,0.83981,1,0.60312,0.44537,0, ,0,,0.30888,0.55667,27.66681,1.10383,1,0.56147,0.55252,29.07273,1.10383,1,0,0,19,5.56915,1,5.90827,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,27.51719,42.00393,0
0,NewMedia0,41436,279.0498,1.30505E+11,0.4987,0.83564,278.73535,0.31445,1047,1,0.46949,0.87969,1,0.60312,0.44537,0, ,0,,0.30546,0.55869,29.0225,1.10383,1,0.55819,0.55399,29.97535,1.10383,1,0,0,19,5.71394,1,6.07512,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,84.8086,261.62967,0
0,NewMedia0,41476,279.31836,1.30507E+11,0.48005,0.85248,279.05762,0.26074,1048,1,0.50988,0.7767,1,0.60312,0.44537,0, ,0,,0.30262,0.5541,28.87949,1.10383,1,0.55552,0.54939,29.99365,1.10383,1,0,0,19,5.77097,1,6.11797,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,40.16199,206.92642,0
0,NewMedia0,41496,279.45215,1.30509E+11,0.47851,0.73261,279.32422,0.12793,1049,1,0.48301,0.69808,1,0.60312,0.44537,0, ,0,,0.3026,0.55261,28.99392,1.12908,1,0.55585,0.54754,30.30347,1.11645,1,0,0,19,5.77635,1,6.16226,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,129.49336,91.30838,0
0,NewMedia0,41519,279.60645,1.3051E+11,0.49138,0.75378,279.45898,0.14746,1050,1,0.4879,0.86572,1,0.60312,0.44537,0, ,0,,0.30383,0.55721,29.03113,1.10383,1,0.55704,0.5521,30.26872,1.10383,1,0,0,19,5.8149,1,6.11368,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,33.66522,317.22308,0
0,NewMedia0,41551,279.82031,1.30512E+11,0.48027,0.81679,279.6123,0.20801,1051,1,0.48008,0.8533,1,0.60312,0.44537,0, ,0,,0.3049,0.55611,29.18354,1.11645,1,0.55743,0.5508,30.29914,1.10383,1,0,0,18,5.84524,1,6.1502,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,71.31569,252.59589,0
0,NewMedia0,41568,279.93457,1.30514E+11,0.49061,0.8147,279.82715,0.10742,1052,1,0.4794,0.76408,1,0.60312,0.44537,0, ,0,,0.30412,0.55418,29.24291,1.10383,1,0.55661,0.5484,30.46203,1.10383,1,0,0,18,5.84303,1,6.15976,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,19.98068,6.48633,0
0,NewMedia0,41592,280.09473,1.30515E+11,0.48817,0.83755,279.94141,0.15332,1053,1,0.47039,1.22428,1,0.60312,0.44537,0, ,0,,0.30532,0.55104,27.26963,1.16664,1,0.55768,0.5474,24.58576,1.17927,1,0,0,18,5.75321,1,5.69876,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,25.11866,259.25098,0
0,NewMedia0,41641,280.42383,1.30518E+11,0.47599,0.95924,280.34277,0.08105,1054,1,0.51229,0.86071,1,0.60312,0.44537,0, ,0,,0.30544,0.54899,28.54859,1.15433,1,0.55819,0.5459,29.12302,1.1417,1,0,0,19,5.77869,1,6.00761,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,133.48967,259.91049,0
0,NewMedia0,41666,280.59082,1.3052E+11,0.48661,0.72645,280.4502,0.14062,1055,1,0.50444,0.66954,1,0.60312,0.44537,0, ,0,,0.31187,0.54884,29.36362,1.14149,1,0.56476,0.54766,30.79797,1.15412,1,0,0,19,5.8514,1,6.14469,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,252.23872,85.36328,0
0,NewMedia0,41734,281.04688,1.30525E+11,0.48765,0.75063,280.59766,0.44922,1056,1,0.49553,0.85898,1,0.60312,0.44537,0, ,0,,0.3207,0.54914,28.85076,1.09314,1,0.5731,0.54815,30.11085,1.11645,1,0,0,19,5.7146,1,6.13961,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,26.19061,274.37259,0
0,NewMedia0,41799,281.48145,1.30529E+11,0.49731,0.86721,281.05273,0.42871,1057,1,0.4793,0.75063,1,0.60312,0.44537,0, ,0,,0.30885,0.54812,28.77173,1.10383,1,0.56112,0.54523,30.18427,1.10383,1,0,0,19,5.68408,1,6.15259,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,127.26512,278.37994,0
0,NewMedia0,41838,281.74316,1.30532E+11,0.49628,0.74878,281.48828,0.25488,1058,1,0.49993,0.68826,1,0.60312,0.44537,0, ,0,,0.30704,0.54887,29.12307,1.19189,1,0.56033,0.5459,30.60837,1.19189,1,0,0,19,5.69568,1,6.16579,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,127.91965,90.88581,0
0,NewMedia0,41871,281.96387,1.30534E+11,0.49468,0.71695,281.74902,0.21484,1059,1,0.50369,0.57595,1,0.60312,0.44537,0, ,0,,0.31227,0.54816,28.56269,1.17916,1,0.56499,0.54581,30.60641,1.19179,1,0,0,19,5.6595,1,6.13609,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,34.51345,95.10662,0
0,NewMedia0,41918,282.27832,1.30537E+11,0.49704,0.64868,281.9707,0.30762,1060,1,0.50527,0.82965,1,0.60312,0.44537,0, ,0,,0.3154,0.54803,28.98135,1.11645,1,0.56821,0.54764,30.71412,1.12908,1,0,0,19,5.7404,1,6.16241,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,73.87074,86.48325,0
0,NewMedia0,41960,282.56055,1.3054E+11,0.48856,0.85301,282.30566,0.25488,1061,1,0.49029,0.80438,1,0.60312,0.44537,0, ,0,,0.31791,0.54988,28.22397,1.14149,1,0.57112,0.54973,29.4436,1.15412,1,0,0,19,5.55069,1,5.93812,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,221.27628,265.78033,0
0,NewMedia0,41996,282.80078,1.30542E+11,0.48323,0.80933,282.56641,0.23438,1062,1,0.48694,0.95499,1,0.60312,0.44537,0, ,0,,0.32093,0.55035,27.45802,1.15391,1,0.57383,0.55108,28.57697,1.15391,1,0,0,19,5.51866,1,5.73069,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,48.27161,102.23959,0
0,NewMedia0,42049,283.15625,1.30546E+11,0.49945,0.60107,283.06934,0.08691,1063,1,0.50919,0.51684,1,0.60312,0.44537,0, ,0,,0.32273,0.54612,28.38984,1.20442,1,0.57573,0.54804,29.80807,1.20442,1,0,0,20,5.64514,1,6.06271,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,227.06657,82.11697,0
0,NewMedia0,42080,283.36328,1.30548E+11,0.48871,0.5736,283.16309,0.2002,1064,1,0.46667,0.61063,1,0.60312,0.44537,0, ,0,,0.32587,0.54767,28.64109,1.12887,1,0.57908,0.5494,29.89886,1.12887,1,0,0,20,5.68563,1,6.12628,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,36.13009,124.80165,0
0,NewMedia0,42104,283.52441,1.30549E+11,0.48883,0.61378,283.37012,0.1543,1065,1,0.49278,0.72601,1,0.60312,0.44537,0, ,0,,0.32824,0.5492,28.46834,1.15433,1,0.58117,0.55119,29.77438,1.15433,1,0,0,20,5.60161,1,6.10015,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,43.39508,270.3042,0
0,NewMedia0,42147,283.8125,1.30552E+11,0.48527,0.81055,283.55176,0.26074,1066,1,0.49116,0.84981,1,0.60312,0.44537,0, ,0,,0.32131,0.55201,28.18004,1.12908,1,0.57427,0.55248,29.49616,1.14171,1,0,0,19,5.57005,1,5.91492,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,212.62143,268.15778,0
0,NewMedia0,42182,284.04688,1.30555E+11,0.48403,0.85255,283.81934,0.22754,1067,1,0.48615,0.76232,1,0.60312,0.44537,0, ,0,,0.31663,0.55236,28.29247,1.12887,1,0.56919,0.55123,29.80487,1.12887,1,0,0,19,5.62192,1,5.9359,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,45.42248,266.99557,0
0,NewMedia0,42207,284.21484,1.30556E+11,0.48372,0.7241,284.05371,0.16113,1068,1,0.54224,0.71657,1,0.60312,0.44537,0, ,0,,0.31484,0.55264,28.235,1.14139,1,0.56773,0.55088,29.78331,1.14139,1,0,0,19,5.64667,1,6.08064,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,138.72728,90.24583,0
0,NewMedia0,42232,284.38184,1.30558E+11,0.58035,0.71695,284.2207,0.16113,1069,1,0.59054,0.75149,1,0.60312,0.44537,0, ,0,,0.31281,0.55451,28.46173,1.16686,1,0.56567,0.55237,29.92745,1.16686,1,0,0,19,5.62058,1,6.08923,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,185.69017,2.38337,0
0,NewMedia0,42266,284.60938,1.3056E+11,0.58759,0.72035,284.38867,0.2207,1070,1,0.56429,0.79498,1,0.60312,0.44537,0, ,0,,0.31039,0.55616,28.49537,1.09682,1,0.56312,0.55335,30.37701,1.1075,1,0,0,19,5.6552,1,6.10095,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,14.37759,345.20261,0
0,NewMedia0,42328,285.02539,1.30564E+11,0.58174,0.71942,284.61621,0.40918,1071,1,0.47352,0.74724,1,0.60312,0.44537,0, ,0,,0.30932,0.55498,28.08537,1.11635,1,0.56207,0.55239,29.5245,1.12898,1,0,0,19,5.61887,1,6.01709,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,11.27675,174.89003,0
0,NewMedia0,42352,285.18555,1.30566E+11,0.47296,0.76217,285.03125,0.1543,1072,1,0.4481,0.85784,1,0.60312,0.44537,0, ,0,,0.31008,0.55392,26.81816,1.11645,1,0.56305,0.55326,25.1974,1.10383,1,0,0,19,5.41355,1,5.93381,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,213.8999,192.46532,0
0,NewMedia0,42402,285.52051,1.30569E+11,0.48808,0.81048,285.43359,0.08691,1073,1,0.51305,0.7059,1,0.60312,0.44537,0, ,0,,0.31671,0.54866,26.69308,1.10383,1,0.57017,0.5473,29.01977,1.10383,1,0,0,20,5.57582,1,5.86804,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,59.70741,299.09186,0
0,NewMedia0,42421,285.64844,1.30571E+11,0.49988,0.65856,285.52734,0.12109,1074,1,0.49193,0.60671,1,0.60312,0.44537,0, ,0,,0.3169,0.54915,28.28584,1.14139,1,0.57049,0.54831,29.82357,1.15402,1,0,0,20,5.61982,1,5.95392,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,165.63051,82.13806,0
0,NewMedia0,42450,285.84277,1.30573E+11,0.50226,0.64655,285.6543,0.18848,1075,1,0.45875,0.74625,1,0.60312,0.44537,0, ,0,,0.31647,0.55174,28.56108,1.1651,1,0.56955,0.55094,30.08702,1.15442,1,0,0,20,5.70397,1,6.0444,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,13.75218,70.59248,0
0,NewMedia0,42492,286.12402,1.30575E+11,0.4927,0.76275,285.86914,0.25488,1076,1,0.52868,0.68849,1,0.60312,0.44537,0, ,0,,0.32398,0.55182,28.18873,1.12908,1,0.5772,0.55186,29.80308,1.14171,1,0,0,20,5.5861,1,6.07175,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,126.83126,261.67883,0
0,NewMedia0,42509,286.23828,1.30577E+11,0.53901,0.72111,286.12988,0.1084,1077,1,0.59812,0.72878,1,0.60312,0.44537,0, ,0,,0.32811,0.55245,27.91372,1.10383,1,0.58103,0.55275,29.46735,1.10383,1,0,0,20,5.58945,1,5.97204,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,99.64095,26.82924,0
0,NewMedia0,42545,286.47852,1.30579E+11,0.57808,0.70016,286.24414,0.23438,1078,1,0.48739,0.72757,1,0.60312,0.44537,0, ,0,,0.31854,0.55528,27.65872,1.10383,1,0.57138,0.55352,29.08909,1.10383,1,0,0,19,5.48491,1,5.91327,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,78.35236,16.78441,0
0,NewMedia0,42581,286.71973,1.30581E+11,0.49298,0.72672,286.48535,0.23438,1079,1,0.50173,0.87987,1,0.60312,0.44537,0, ,0,,0.31064,0.55934,27.56512,1.10383,1,0.56322,0.55502,28.85373,1.10383,1,0,0,19,5.45632,1,5.88283,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,165.89078,189.95724,0
0,NewMedia0,42631,287.05469,1.30585E+11,0.49491,0.84409,286.72656,0.32812,1080,1,0.49735,0.82145,1,0.60312,0.44537,0, ,0,,0.30944,0.5607,28.17583,1.21944,1,0.56205,0.5561,29.68303,1.21944,1,0,0,19,5.69163,1,5.98924,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,126.8138,271.67444,0
0,NewMedia0,42704,287.54395,1.3059E+11,0.49086,0.84892,287.06152,0.48242,1081,1,0.48617,0.81291,1,0.60312,0.44537,0, ,0,,0.31252,0.55607,29.11412,1.16675,1,0.56553,0.55242,30.80531,1.15412,1,0,0,19,5.84332,1,6.15639,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,9.36358,213.85487,0
0,NewMedia0,42740,287.78516,1.30592E+11,0.49136,0.80939,287.55078,0.23438,1082,1,0.50226,0.83849,1,0.60312,0.44537,0, ,0,,0.31125,0.5595,29.36073,1.10383,1,0.564,0.5555,30.83123,1.10383,1,0,0,19,5.87584,1,6.22553,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,42.70311,88.71181,0
0,NewMedia0,42764,287.94531,1.30594E+11,0.49603,0.88301,287.79102,0.1543,1083,1,0.47027,0.90926,1,0.60312,0.44537,0, ,0,,0.31256,0.55955,29.39234,1.10383,1,0.56512,0.55615,30.76119,1.10383,1,0,0,19,5.90509,1,6.25382,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,80.01357,276.43414,0
0,NewMedia0,42810,288.25391,1.30597E+11,0.49535,0.90339,287.95215,0.30176,1084,1,0.50844,0.76888,1,0.60312,0.44537,0, ,0,,0.31295,0.55612,29.5047,1.16664,1,0.56639,0.55336,30.88882,1.17927,1,0,0,19,5.98365,1,6.20213,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,22.04906,266.60535,0
0,NewMedia0,42840,288.45508,1.30599E+11,0.48959,0.70731,288.28027,0.1748,1085,1,0.47059,0.64672,1,0.60312,0.44537,0, ,0,,0.30838,0.55791,29.18884,1.16685,1,0.56183,0.55353,30.97683,1.16685,1,0,0,19,5.85117,1,6.19054,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,212.05493,92.98949,0
0,NewMedia0,42858,288.5752,1.306E+11,0.50486,0.70806,288.46191,0.11328,1086,1,0.58252,0.76156,1,0.60312,0.44537,0, ,0,,0.30961,0.55878,29.09398,1.12023,1,0.5625,0.55414,30.55833,1.09692,1,0,0,19,5.85176,1,6.1008,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,29.32961,358.41745,0
0,NewMedia0,42914,288.9502,1.30604E+11,0.57703,0.70986,288.58203,0.36816,1087,1,0.54489,0.70111,1,0.60312,0.44537,0, ,0,,0.31266,0.55708,28.89106,1.17938,1,0.56585,0.55275,30.2809,1.17938,1,0,0,19,5.82665,1,6.09682,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,138.58005,359.19623,0
0,NewMedia0,42932,289.07129,1.30605E+11,0.54862,0.70158,288.95703,0.11426,1088,1,0.48813,0.76267,1,0.60312,0.44537,0, ,0,,0.30882,0.55837,28.87897,1.11646,1,0.56184,0.55327,30.21459,1.12908,1,0,0,19,5.76873,1,6.0915,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,55.27539,170.68977,0
0,NewMedia0,42972,289.33887,1.30608E+11,0.47584,0.71093,289.07715,0.26172,1089,1,0.40917,0.72821,1,0.60312,0.44537,0, ,0,,0.30407,0.5577,28.52368,1.11635,1,0.55713,0.55194,29.6355,1.11635,1,0,0,18,5.62639,1,5.97709,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,140.10194,184.13324,0
0,NewMedia0,43005,289.55957,1.3061E+11,0.40601,0.70499,289.3457,0.21387,1090,1,0.57149,0.68054,1,0.60312,0.44537,0, ,0,,0.30589,0.55835,28.38465,1.26728,1,0.5584,0.55237,29.04989,1.28243,1,0,0,18,5.74829,1,6.05672,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,134.22699,177.26059,0
0,NewMedia0,43044,289.82129,1.30612E+11,0.60384,0.73629,289.58691,0.23438,1091,1,0.60182,0.72649,1,0.60312,0.44537,0, ,0,,0.30562,0.55929,28.71882,1.16894,1,0.55806,0.5523,30.11203,1.16894,1,0,0,18,5.72744,1,5.96882,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,381.33487,354.91428,0
0,NewMedia0,43068,289.98145,1.30614E+11,0.58873,0.73606,289.82812,0.15332,1092,1,0.45877,0.71907,1,0.60312,0.44537,0, ,0,,0.30263,0.55996,28.1718,1.10383,1,0.55512,0.55276,29.50041,1.10383,1,0,0,18,5.6662,1,5.94284,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,29.01229,179.50952,0
0,NewMedia0,43133,290.41699,1.30618E+11,0.48009,0.69614,289.98828,0.42871,1093,1,0.47419,0.90979,1,0.60312,0.44537,0, ,0,,0.30635,0.5584,26.44818,1.12887,1,0.55929,0.55288,26.83466,1.12887,1,0,0,17,5.44811,1,5.6825,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,212.99783,168.32187,0
0,NewMedia0,43241,291.14062,1.30626E+11,0.49026,0.86987,290.68555,0.45508,1094,1,0.48799,0.9223,1,0.60312,0.44537,0, ,0,,0.31071,0.55944,28.94634,1.10383,1,0.56346,0.55517,30.17162,1.10383,1,0,0,18,5.82499,1,6.09574,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,188.64174,275.94138,0
0,NewMedia0,43261,291.27441,1.30627E+11,0.4954,0.86481,291.14746,0.12695,1095,1,0.48755,0.84997,1,0.60312,0.44537,0, ,0,,0.31165,0.55985,28.49341,1.21957,1,0.56463,0.55566,30.0714,1.20442,1,0,0,18,5.67778,1,6.01941,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,11.28086,28.97511,0
